nome,provincia,gml_id,civico,istat,cap,comune,provincia,regione,lon,lat
Via Meucci,BARI,IN.NUMERICIVICI.2012.974880,4,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546248,41.128891
Via Gorizia,BARI,IN.NUMERICIVICI.2012.974917,42,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544076,41.131951
Via Arezzo,BARI,IN.NUMERICIVICI.2012.974960,26,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538795,41.131681
Via Amendola,BARI,IN.NUMERICIVICI.2012.974962,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.553241,41.131434
Via Farini,BARI,IN.NUMERICIVICI.2012.975045,68,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546951,41.128784
Via Piave,BARI,IN.NUMERICIVICI.2012.975071,58,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548443,41.12784
Via F. Colonna,BARI,IN.NUMERICIVICI.2012.975101,38,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547749,41.128912
Via Poerio,BARI,IN.NUMERICIVICI.2012.975182,50,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544325,41.129394
Via Manzoni,BARI,IN.NUMERICIVICI.2012.975191,24,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537555,41.13012
Via Gorizia,BARI,IN.NUMERICIVICI.2012.975196,73,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544803,41.133284
Via Curiazi,BARI,IN.NUMERICIVICI.2012.975210,31,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547549,41.129799
Via Carelli,BARI,IN.NUMERICIVICI.2012.975244,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541386,41.126996
Via Silvio Pellico,BARI,IN.NUMERICIVICI.2012.975252,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545037,41.127537
Largo M. De Vanna,BARI,IN.NUMERICIVICI.2012.975256,35,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538819,41.130175
Via Antonio Gramsci,BARI,IN.NUMERICIVICI.2012.975386,14,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551328,41.133757
Viale dei Garofani,BARI,IN.NUMERICIVICI.2012.975492,49,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549224,41.132282
Via Fabrizio,BARI,IN.NUMERICIVICI.2012.975524,47,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546005,41.129397
Via Umberto Nobile,BARI,IN.NUMERICIVICI.2012.975566,19,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545562,41.127249
Via Caracciolo,BARI,IN.NUMERICIVICI.2012.975629,2,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540038,41.129628
Via Giuseppe Mazzini,BARI,IN.NUMERICIVICI.2012.975638,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543047,41.129
Largo Colombo,BARI,IN.NUMERICIVICI.2012.975657,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54261,41.130983
Via di Vittorio,BARI,IN.NUMERICIVICI.2012.975691,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543845,41.133599
Via Napoli,BARI,IN.NUMERICIVICI.2012.975766,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543098,41.134232
Via Mercadante,BARI,IN.NUMERICIVICI.2012.975780,2,16072043,70038,TERLIZZI,BARI,PUGLIA,16.53953,41.129654
Via Gorizia,BARI,IN.NUMERICIVICI.2012.975799,9,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543925,41.131104
Via Pasquale Fiore,BARI,IN.NUMERICIVICI.2012.975824,54,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538627,41.13017
Via Vittoria,BARI,IN.NUMERICIVICI.2012.975853,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.539228,41.129593
SP2,BARI,IN.NUMERICIVICI.2012.975883,52,16072043,70038,TERLIZZI,BARI,PUGLIA,16.585929,41.116221
Via Arimondi,BARI,IN.NUMERICIVICI.2012.975904,33,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541716,41.12913
Via Tripoli,BARI,IN.NUMERICIVICI.2012.975993,120,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550295,41.128589
Via Pasquale Fiore,BARI,IN.NUMERICIVICI.2012.976085,66,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538481,41.13024
Via Einaudi,BARI,IN.NUMERICIVICI.2012.976147,22,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551547,41.132949
Via Giuseppe Mazzini,BARI,IN.NUMERICIVICI.2012.976170,19,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543151,41.128887
Via Umberto Nobile,BARI,IN.NUMERICIVICI.2012.976210,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545536,41.127231
Via Benso,BARI,IN.NUMERICIVICI.2012.976252,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543365,41.131379
Via Piave,BARI,IN.NUMERICIVICI.2012.976271,54,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548443,41.127936
Via Fabrizio,BARI,IN.NUMERICIVICI.2012.976294,48,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545993,41.129568
Via Pulli,BARI,IN.NUMERICIVICI.2012.976296,70,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545274,41.128189
Via Favale,BARI,IN.NUMERICIVICI.2012.976300,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550992,41.125455
Via Vittorio Veneto,BARI,IN.NUMERICIVICI.2012.976342,14,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544647,41.130041
Corso Dante,BARI,IN.NUMERICIVICI.2012.976363,1,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542885,41.129283
Provinciale Terlizzi-Sovereto,BARI,IN.NUMERICIVICI.2012.976390,14,16072043,70038,TERLIZZI,BARI,PUGLIA,16.558081,41.127374
Via Settembrini,BARI,IN.NUMERICIVICI.2012.976401,45,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545842,41.131268
Via Giovanni Capoccio,BARI,IN.NUMERICIVICI.2012.976403,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548659,41.129865
Via Carelli,BARI,IN.NUMERICIVICI.2012.976434,26,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541097,41.1274
Via Lissa,BARI,IN.NUMERICIVICI.2012.976452,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550193,41.12895
Via Gorizia,BARI,IN.NUMERICIVICI.2012.976506,74,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544536,41.132799
Via Tatoli,BARI,IN.NUMERICIVICI.2012.976708,17,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542072,41.133251
Via Marconi,BARI,IN.NUMERICIVICI.2012.976728,37,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542215,41.131983
Via Vespucci,BARI,IN.NUMERICIVICI.2012.976736,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545758,41.12829
Via Vittorio Veneto,BARI,IN.NUMERICIVICI.2012.976745,57,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544927,41.129418
Via Leopardi,BARI,IN.NUMERICIVICI.2012.976748,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542929,41.132047
Via Oratorio di Sovereto,BARI,IN.NUMERICIVICI.2012.976800,55,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543132,41.132689
Via Piave,BARI,IN.NUMERICIVICI.2012.976842,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548388,41.129785
Via Metastasio,BARI,IN.NUMERICIVICI.2012.976860,36,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542736,41.127231
Via Giuseppe Mazzini,BARI,IN.NUMERICIVICI.2012.976862,44,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543672,41.128525
Corso Dante,BARI,IN.NUMERICIVICI.2012.976864,114,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540913,41.128772
Via Giuseppe Mazzini,BARI,IN.NUMERICIVICI.2012.976882,2,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542933,41.129191
Via Fiume,BARI,IN.NUMERICIVICI.2012.976917,47,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549374,41.128316
Via De Bartolo,BARI,IN.NUMERICIVICI.2012.976936,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.536778,41.130727
Via Aminale,BARI,IN.NUMERICIVICI.2012.976948,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54999,41.130068
Via Gorizia,BARI,IN.NUMERICIVICI.2012.976968,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543922,41.131059
Via Menotti,BARI,IN.NUMERICIVICI.2012.976988,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543622,41.128994
Via Tobruk,BARI,IN.NUMERICIVICI.2012.977000,1,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548168,41.128536
Via Carellario,BARI,IN.NUMERICIVICI.2012.977001,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548113,41.129648
Via Bovio,BARI,IN.NUMERICIVICI.2012.977005,83,16072043,70038,TERLIZZI,BARI,PUGLIA,16.536499,41.129473
Via Giuseppe Mazzini,BARI,IN.NUMERICIVICI.2012.977042,98,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544995,41.127503
Via Amendola,BARI,IN.NUMERICIVICI.2012.977055,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.553432,41.131604
Via Marzabotto,BARI,IN.NUMERICIVICI.2012.977112,28,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550316,41.127579
Via Sapri,BARI,IN.NUMERICIVICI.2012.977123,12/b,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550426,41.128938
Via Arimondi,BARI,IN.NUMERICIVICI.2012.977298,38,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541717,41.129115
Via Cialdini,BARI,IN.NUMERICIVICI.2012.977351,18,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544315,41.129083
Via Verdi,BARI,IN.NUMERICIVICI.2012.977379,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537642,41.129614
Via Giuseppe Mazzini,BARI,IN.NUMERICIVICI.2012.977402,70,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544515,41.127879
Via Francesco Salamone,BARI,IN.NUMERICIVICI.2012.977403,17,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549646,41.129806
Corso Umberto I,BARI,IN.NUMERICIVICI.2012.977477,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54234,41.130012
Via Brin,BARI,IN.NUMERICIVICI.2012.977488,48,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547096,41.131238
Via Diaz,BARI,IN.NUMERICIVICI.2012.977545,4,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542341,41.131854
Via Imbriani,BARI,IN.NUMERICIVICI.2012.977560,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544509,41.127266
Via Menotti,BARI,IN.NUMERICIVICI.2012.977629,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543587,41.129044
Via Giovanni Capoccio,BARI,IN.NUMERICIVICI.2012.977731,48,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548692,41.128509
Via Rosmini,BARI,IN.NUMERICIVICI.2012.977738,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541128,41.131232
Via Raffaello,BARI,IN.NUMERICIVICI.2012.977763,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543826,41.127801
Via P. Rutigliano,BARI,IN.NUMERICIVICI.2012.977777,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541088,41.129634
Via De Napoli,BARI,IN.NUMERICIVICI.2012.977839,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541964,41.129555
Via Macello,BARI,IN.NUMERICIVICI.2012.977859,18,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541808,41.133705
Via Settembrini,BARI,IN.NUMERICIVICI.2012.977898,65,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545858,41.131683
Via Colleoni,BARI,IN.NUMERICIVICI.2012.977917,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543448,41.132954
Viale della Resistenza,BARI,IN.NUMERICIVICI.2012.977924,46,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537064,41.133246
Via Piave,BARI,IN.NUMERICIVICI.2012.977934,45,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548443,41.127755
Via 20 Settembre,BARI,IN.NUMERICIVICI.2012.978023,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551465,41.12946
Via Giuseppe Mazzini,BARI,IN.NUMERICIVICI.2012.978038,43,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543701,41.128506
Via Bixio,BARI,IN.NUMERICIVICI.2012.978050,77,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545188,41.128068
Via De Pretris,BARI,IN.NUMERICIVICI.2012.978093,15,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545148,41.126696
Viale Italia,BARI,IN.NUMERICIVICI.2012.978130,50/a,16072043,70038,TERLIZZI,BARI,PUGLIA,16.539649,41.133441
Via Acton,BARI,IN.NUMERICIVICI.2012.978139,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547506,41.130466
Via Ricasoli,BARI,IN.NUMERICIVICI.2012.978168,2,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548357,41.130387
Via Crispi,BARI,IN.NUMERICIVICI.2012.978231,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544777,41.127356
Viale Italia,BARI,IN.NUMERICIVICI.2012.978261,53,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538848,41.132952
Via Vittorio Veneto,BARI,IN.NUMERICIVICI.2012.978379,54,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544963,41.129334
Via Pulli,BARI,IN.NUMERICIVICI.2012.978396,73,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545184,41.12837
Via Giovanni Capoccio,BARI,IN.NUMERICIVICI.2012.978401,60,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548734,41.127777
Via Vittorio Veneto,BARI,IN.NUMERICIVICI.2012.978403,118,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545338,41.128499
Corso Garibaldi,BARI,IN.NUMERICIVICI.2012.978420,55,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540462,41.130577
Via Tatoli,BARI,IN.NUMERICIVICI.2012.978443,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542939,41.133206
Via Mameli,BARI,IN.NUMERICIVICI.2012.978458,8,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545531,41.130148
Via Monti,BARI,IN.NUMERICIVICI.2012.978589,38,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543661,41.13238
Via Piscina Nuova,BARI,IN.NUMERICIVICI.2012.978616,37,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544064,41.127119
Corso Dante,BARI,IN.NUMERICIVICI.2012.978697,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542846,41.129259
Via Tamborra,BARI,IN.NUMERICIVICI.2012.978713,19,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546083,41.13091
Via Trento,BARI,IN.NUMERICIVICI.2012.978724,41/a,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54745,41.128215
Via Togliatti,BARI,IN.NUMERICIVICI.2012.978763,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.553817,41.130967
Via Caracciolo,BARI,IN.NUMERICIVICI.2012.978792,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.539528,41.129891
Via Leoncavallo,BARI,IN.NUMERICIVICI.2012.978842,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537954,41.12967
Via Paisiello,BARI,IN.NUMERICIVICI.2012.978848,25,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538641,41.129522
Via Bixio,BARI,IN.NUMERICIVICI.2012.978861,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544491,41.129289
Via Marconi,BARI,IN.NUMERICIVICI.2012.978913,53,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542125,41.132613
Via Guerrazzi,BARI,IN.NUMERICIVICI.2012.978927,32,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545813,41.12911
Corso Dante,BARI,IN.NUMERICIVICI.2012.978950,39,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540676,41.128868
Via Favale,BARI,IN.NUMERICIVICI.2012.979033,19,16072043,70038,TERLIZZI,BARI,PUGLIA,16.552699,41.125168
Via Eroi del Mare,BARI,IN.NUMERICIVICI.2012.979121,29,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549946,41.127247
Viale della Resistenza,BARI,IN.NUMERICIVICI.2012.979162,48,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537016,41.133276
Viale Italia,BARI,IN.NUMERICIVICI.2012.979223,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54308,41.134078
Viale del Lilium,BARI,IN.NUMERICIVICI.2012.979237,58,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547424,41.124685
Via Pasquale Fiore,BARI,IN.NUMERICIVICI.2012.979260,111,16072043,70038,TERLIZZI,BARI,PUGLIA,16.536424,41.131361
Via Togliatti,BARI,IN.NUMERICIVICI.2012.979308,34,16072043,70038,TERLIZZI,BARI,PUGLIA,16.554278,41.131363
Via Don Tonino Bello,BARI,IN.NUMERICIVICI.2012.979312,38,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541356,41.12988
Viale delle Mimose,BARI,IN.NUMERICIVICI.2012.979336,39,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538437,41.132248
Via Goito,BARI,IN.NUMERICIVICI.2012.979417,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547523,41.129115
Via M. De Vanna,BARI,IN.NUMERICIVICI.2012.979471,39,16072043,70038,TERLIZZI,BARI,PUGLIA,16.53818,41.130624
Via Donizetti,BARI,IN.NUMERICIVICI.2012.979547,51,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538127,41.129285
Via De Bartolo,BARI,IN.NUMERICIVICI.2012.979569,54,16072043,70038,TERLIZZI,BARI,PUGLIA,16.536242,41.130175
Via N. Quercia,BARI,IN.NUMERICIVICI.2012.979585,19,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540705,41.131598
Via Donatello,BARI,IN.NUMERICIVICI.2012.979603,17,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543226,41.128227
Via Manzoni,BARI,IN.NUMERICIVICI.2012.979613,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537899,41.130229
Via Carita',BARI,IN.NUMERICIVICI.2012.979632,51,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537479,41.128976
Via Savona,BARI,IN.NUMERICIVICI.2012.979711,4,16072043,70038,TERLIZZI,BARI,PUGLIA,16.539893,41.132005
Via Galilei,BARI,IN.NUMERICIVICI.2012.979842,13,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546523,41.129169
Via Carelli,BARI,IN.NUMERICIVICI.2012.979904,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540822,41.127688
Via Cimarosa,BARI,IN.NUMERICIVICI.2012.980018,4,16072043,70038,TERLIZZI,BARI,PUGLIA,16.536417,41.128445
Via Diaz,BARI,IN.NUMERICIVICI.2012.980040,17,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542626,41.132376
Via De Bernardi,BARI,IN.NUMERICIVICI.2012.980056,79,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544661,41.131393
Via Trilussa,BARI,IN.NUMERICIVICI.2012.980130,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537511,41.130023
Via Bengasi,BARI,IN.NUMERICIVICI.2012.980199,2,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547239,41.128704
Via Rosmini,BARI,IN.NUMERICIVICI.2012.980212,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541311,41.130864
Viale Italia,BARI,IN.NUMERICIVICI.2012.980283,67,16072043,70038,TERLIZZI,BARI,PUGLIA,16.53829,41.132609
Via Tripoli,BARI,IN.NUMERICIVICI.2012.980347,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546476,41.128716
Via M. Bisceglia,BARI,IN.NUMERICIVICI.2012.980393,117,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546413,41.132424
Via P. Rutigliano,BARI,IN.NUMERICIVICI.2012.980559,25,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540779,41.129349
Viale Italia,BARI,IN.NUMERICIVICI.2012.980588,5,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543397,41.13403
Via Isonzo,BARI,IN.NUMERICIVICI.2012.980618,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548746,41.127645
Via Piagnoni,BARI,IN.NUMERICIVICI.2012.980670,28,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546006,41.129465
Via Piave,BARI,IN.NUMERICIVICI.2012.980750,23,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548424,41.128522
Via Petrarca,BARI,IN.NUMERICIVICI.2012.980752,69,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537807,41.130194
Via Salgari,BARI,IN.NUMERICIVICI.2012.980778,3,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537077,41.130191
Via Martiri di Belfiore,BARI,IN.NUMERICIVICI.2012.980819,33,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546065,41.129984
Via Guerrazzi,BARI,IN.NUMERICIVICI.2012.980821,45,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545798,41.129246
Via Giovanni da Verazzano,BARI,IN.NUMERICIVICI.2012.980860,12,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546246,41.128357
Via Francesco Salamone,BARI,IN.NUMERICIVICI.2012.980942,26,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549712,41.129266
Via M. De Vanna,BARI,IN.NUMERICIVICI.2012.980950,25,16072043,70038,TERLIZZI,BARI,PUGLIA,16.53834,41.130541
Via Tobruk,BARI,IN.NUMERICIVICI.2012.980982,16,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548177,41.128289
Via Carita',BARI,IN.NUMERICIVICI.2012.981039,37,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537805,41.129225
Via Tagliamento,BARI,IN.NUMERICIVICI.2012.981107,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547989,41.127692
Via 20 Settembre,BARI,IN.NUMERICIVICI.2012.981111,58,16072043,70038,TERLIZZI,BARI,PUGLIA,16.551484,41.128716
Via De Lucia,BARI,IN.NUMERICIVICI.2012.981182,9,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546542,41.13213
Via Siena,BARI,IN.NUMERICIVICI.2012.981192,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.537873,41.13147
Via Marco Polo,BARI,IN.NUMERICIVICI.2012.981204,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545508,41.128104
Via Tamborra,BARI,IN.NUMERICIVICI.2012.981251,52,16072043,70038,TERLIZZI,BARI,PUGLIA,16.546097,41.131315
Via Pau',BARI,IN.NUMERICIVICI.2012.981289,92,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542929,41.126672
Corso Garibaldi,BARI,IN.NUMERICIVICI.2012.981305,29,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540462,41.130624
Via Vecchia Ruvo,BARI,IN.NUMERICIVICI.2012.981310,24,16072043,70038,TERLIZZI,BARI,PUGLIA,16.533081,41.129128
Via Vanvitelli,BARI,IN.NUMERICIVICI.2012.981376,29,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543047,41.128335
Via Carellario,BARI,IN.NUMERICIVICI.2012.981416,11,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548138,41.129896
Via Savoia,BARI,IN.NUMERICIVICI.2012.981538,6,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542561,41.130537
Via P. Rutigliano,BARI,IN.NUMERICIVICI.2012.981644,32,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540745,41.129294
Via Tripoli,BARI,IN.NUMERICIVICI.2012.981649,101,16072043,70038,TERLIZZI,BARI,PUGLIA,16.5504,41.128583
Largo Plebiscito,BARI,IN.NUMERICIVICI.2012.981673,9,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540527,41.128938
Via Giuseppe Mazzini,BARI,IN.NUMERICIVICI.2012.981776,54,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543964,41.128342
Via Tripoli,BARI,IN.NUMERICIVICI.2012.981784,127,16072043,70038,TERLIZZI,BARI,PUGLIA,16.5515,41.128533
Via Millico,BARI,IN.NUMERICIVICI.2012.981824,45,16072043,70038,TERLIZZI,BARI,PUGLIA,16.536457,41.128888
Via Donatello,BARI,IN.NUMERICIVICI.2012.981830,26,16072043,70038,TERLIZZI,BARI,PUGLIA,16.543121,41.128132
Via Riccio da Parma,BARI,IN.NUMERICIVICI.2012.981866,56,16072043,70038,TERLIZZI,BARI,PUGLIA,16.54904,41.128009
Viale Italia,BARI,IN.NUMERICIVICI.2012.981867,7/b,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542284,41.134052
Via Garignano,BARI,IN.NUMERICIVICI.2012.981882,21,16072043,70038,TERLIZZI,BARI,PUGLIA,16.548647,41.130794
Via Prato,BARI,IN.NUMERICIVICI.2012.981895,17,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538726,41.130574
Via Trieste,BARI,IN.NUMERICIVICI.2012.981918,68,16072043,70038,TERLIZZI,BARI,PUGLIA,16.550284,41.127853
Via Risorgimento,BARI,IN.NUMERICIVICI.2012.981942,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545535,41.127629
Via Bixio,BARI,IN.NUMERICIVICI.2012.981965,25,16072043,70038,TERLIZZI,BARI,PUGLIA,16.544636,41.128951
Via Vanvitelli,BARI,IN.NUMERICIVICI.2012.981970,63,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542517,41.127893
Via Don Tonino Bello,BARI,IN.NUMERICIVICI.2012.982044,20,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541239,41.130107
Corso Garibaldi,BARI,IN.NUMERICIVICI.2012.982111,99,16072043,70038,TERLIZZI,BARI,PUGLIA,16.540333,41.130336
Via Ortensio,BARI,IN.NUMERICIVICI.2012.982113,58,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547133,41.129408
Via Zingarelli,BARI,IN.NUMERICIVICI.2012.982142,2,16072043,70038,TERLIZZI,BARI,PUGLIA,16.542019,41.127214
Via F. Colonna,BARI,IN.NUMERICIVICI.2012.982143,10,16072043,70038,TERLIZZI,BARI,PUGLIA,16.547719,41.129793
Via Donizetti,BARI,IN.NUMERICIVICI.2012.982173,29,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538393,41.129537
Via Settembrini,BARI,IN.NUMERICIVICI.2012.982184,7,16072043,70038,TERLIZZI,BARI,PUGLIA,16.545827,41.130525
Via Riccio da Parma,BARI,IN.NUMERICIVICI.2012.982187,31,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549,41.128723
Via Trento,BARI,IN.NUMERICIVICI.2012.982191,81,16072043,70038,TERLIZZI,BARI,PUGLIA,16.549431,41.128089
Via Donizetti,BARI,IN.NUMERICIVICI.2012.982205,48,16072043,70038,TERLIZZI,BARI,PUGLIA,16.538127,41.129285
Via Don Tonino Bello,BARI,IN.NUMERICIVICI.2012.982231,17,16072043,70038,TERLIZZI,BARI,PUGLIA,16.541238,41.130112
